,game_year,pitcher,player_name,Shape+,shape_rv,foul,barrel,solid,flr_brn,under,topped,weak,swstr,count,Name
597,2023,675916,"Karinchak, James",108,0.00521,16.3,0.7,0.6,2.3,3.5,2.4,0.2,13.1,732,James Karinchak
598,2023,675989,"Bolton, Cody",107,0.00485,19.4,1.0,0.9,4.2,4.1,5.6,0.6,14.5,455,Cody Bolton
599,2023,676083,"Junk, Janson",88,-0.00643,21.9,2.0,1.7,5.3,6.5,4.8,0.8,11.7,110,Janson Junk
600,2023,676092,"Snider, Collin",100,0.0008,12.7,0.5,0.3,2.7,2.3,4.5,0.5,9.3,367,Collin Snider
601,2023,676106,"Hancock, Emerson",95,-0.00196,20.2,1.5,1.2,5.1,4.4,7.5,2.5,10.8,194,Emerson Hancock
602,2023,676130,"Buttó, José",98,-0.00017,19.2,1.6,1.1,4.2,4.8,5.7,0.6,14.0,733,José Buttó
603,2023,676206,"Tarnok, Freddy",95,-0.00222,19.5,1.7,1.2,3.9,5.3,4.3,0.4,12.8,287,Freddy Tarnok
604,2023,676254,"Walker, Ryan",105,0.00376,10.8,0.2,0.2,2.2,1.9,3.5,0.6,10.7,1078,Ryan Walker
605,2023,676265,"Abbott, Cory",99,0.00032,14.6,1.0,0.7,3.0,3.2,4.1,0.3,12.0,702,Cory Abbott
606,2023,676272,"Miller, Bobby",119,0.01176,20.0,0.6,0.5,3.8,2.9,6.8,0.7,17.1,2013,Bobby Miller
607,2023,676395,"Garcia, Robert",94,-0.00272,13.3,1.0,0.5,2.9,3.1,4.0,0.6,9.3,522,Robert Garcia
608,2023,676440,"Bibee, Tanner",100,0.00076,18.7,1.4,1.4,4.3,5.2,4.8,0.8,14.4,2326,Tanner Bibee
609,2023,676477,"Whitlock, Garrett",117,0.01089,15.9,0.4,0.6,3.1,3.9,4.9,0.4,15.4,1195,Garrett Whitlock
610,2023,676534,"Faucher, Calvin",111,0.00729,19.4,1.1,0.5,3.3,3.2,5.1,0.3,17.3,514,Calvin Faucher
611,2023,676596,"Fleming, Josh",92,-0.00409,17.7,1.1,1.4,5.8,2.8,9.4,1.0,11.0,759,Josh Fleming
612,2023,676664,"Sears, JP",92,-0.00381,16.0,1.3,0.8,2.6,4.4,2.6,0.6,8.9,2867,JP Sears
613,2023,676680,"Cosgrove, Tom",101,0.00119,17.9,0.8,0.6,3.7,5.3,3.8,0.7,8.8,837,Tom Cosgrove
614,2023,676684,"Vest, Will",98,-0.0002,19.7,1.5,1.0,4.2,4.3,5.0,0.5,14.3,780,Will Vest
615,2023,676702,"Stratton, Hunter",101,0.00136,20.5,1.1,0.8,6.2,4.1,8.8,0.3,14.1,174,Hunter Stratton
616,2023,676710,"Crawford, Kutter",102,0.00224,20.6,1.6,1.4,3.9,6.2,4.3,0.8,13.9,2099,Kutter Crawford
617,2023,676714,"Hughes, Brandon",94,-0.00279,17.4,1.7,1.2,3.8,5.3,4.0,0.8,12.8,239,Brandon Hughes
618,2023,676760,"Marinaccio, Ron",108,0.00576,17.8,1.0,0.8,2.8,4.5,3.9,0.8,13.5,893,Ron Marinaccio
619,2023,676775,"Winn, Keaton",117,0.01089,20.6,1.0,0.8,4.2,2.2,10.0,0.4,18.9,594,Keaton Winn
620,2023,676979,"Crochet, Garrett",102,0.00175,19.9,0.9,0.9,5.1,3.9,5.8,0.6,13.5,292,Garrett Crochet
621,2023,677020,"Walker, Josh",102,0.00208,16.3,0.8,0.7,3.5,3.7,3.9,0.9,11.9,219,Josh Walker
622,2023,677053,"Nardi, Andrew",118,0.01164,17.6,0.5,0.4,2.7,4.5,2.7,1.3,15.0,977,Andrew Nardi
623,2023,677161,"Kelly, Zack",104,0.00314,17.3,1.0,0.9,3.2,5.2,3.6,0.7,11.6,179,Zack Kelly
624,2023,677651,"Garcia, Luis",92,-0.00399,14.2,1.5,1.0,3.3,4.9,3.4,0.8,10.9,465,Luis Garcia
625,2023,677865,"Bruihl, Justin",96,-0.00137,17.6,0.8,1.0,4.7,4.1,5.3,1.6,9.8,438,Justin Bruihl
626,2023,677944,"Cecconi, Slade",88,-0.00624,20.2,1.8,1.3,5.1,5.2,5.7,1.0,11.2,445,Slade Cecconi
627,2023,677960,"Weathers, Ryan",85,-0.00783,20.6,2.2,1.5,4.1,6.0,3.6,0.6,11.3,1073,Ryan Weathers
628,2023,678061,"Kerr, Ray",88,-0.00639,19.7,1.8,1.1,4.5,4.7,4.4,0.5,12.1,427,Ray Kerr
629,2023,678226,"Hernández, Daysbel",102,0.00205,21.4,1.5,1.4,5.0,4.4,6.8,0.3,16.7,102,Daysbel Hernández
630,2023,678394,"Bello, Brayan",104,0.00308,19.7,1.0,0.6,5.1,2.7,10.2,1.0,12.3,2618,Brayan Bello
631,2023,678606,"Ferrer, Jose A.",88,-0.00619,12.2,0.8,0.4,3.7,2.4,6.9,0.3,6.0,559,Jose A. Ferrer
632,2023,679346,"Navarro, Edgar",93,-0.00351,14.0,0.8,0.6,4.7,2.6,8.0,0.8,8.2,150,Edgar Navarro
633,2023,679525,"Marsh, Alec",90,-0.0052,17.9,1.7,1.2,4.9,4.2,6.2,0.5,12.6,1342,Alec Marsh
634,2023,679885,"Martinez, Justin",104,0.00328,18.5,0.4,0.7,4.2,1.8,7.0,0.3,12.0,236,Justin Martinez
635,2023,680570,"Rodriguez, Grayson",112,0.00795,19.1,0.8,0.5,3.6,3.4,5.0,0.4,16.0,2163,Grayson Rodriguez
636,2023,680686,"Gray, Josiah",92,-0.00373,18.5,1.6,1.2,4.2,5.6,4.6,1.3,10.1,2811,Josiah Gray
637,2023,680689,"Richardson, Lyon",91,-0.00429,20.9,1.4,1.0,5.6,4.2,6.9,0.7,11.6,331,Lyon Richardson
638,2023,680694,"Bradish, Kyle",110,0.00666,16.7,0.6,0.7,4.9,2.9,8.1,0.5,15.5,2722,Kyle Bradish
639,2023,680704,"Sandlin, Nick",110,0.00651,17.5,0.7,0.4,2.7,4.6,3.7,0.7,11.1,1004,Nick Sandlin
640,2023,680723,"Rom, Drew",73,-0.01488,17.3,1.9,1.6,5.1,5.3,4.7,0.5,6.6,671,Drew Rom
641,2023,680735,"Cox, Austin",94,-0.00241,17.3,1.6,1.4,4.2,5.8,4.8,0.9,12.2,578,Austin Cox
642,2023,680739,"Winder, Josh",92,-0.00365,19.5,1.9,1.6,5.4,4.5,8.1,0.8,14.3,559,Josh Winder
643,2023,680767,"Vodnik, Victor",105,0.00383,19.3,0.7,0.5,3.9,2.4,6.9,0.3,12.0,186,Victor Vodnik
644,2023,681190,"Vásquez, Randy",99,4e-05,16.1,1.0,0.8,3.7,4.2,4.5,1.0,10.6,669,Randy Vásquez
645,2023,681217,"Silseth, Chase",96,-0.00173,19.6,1.5,1.2,5.1,4.5,6.6,0.8,13.2,888,Chase Silseth
646,2023,681402,"Varland, Gus",111,0.00724,20.2,1.1,0.8,3.4,3.9,5.1,0.6,15.9,403,Gus Varland
647,2023,681432,"Little, Luke",103,0.00272,11.1,0.4,0.3,2.8,2.5,4.6,0.2,10.8,135,Luke Little
648,2023,681806,"Wantz, Andrew",112,0.00759,21.8,1.5,1.2,3.7,6.3,4.4,0.8,17.0,658,Andrew Wantz
649,2023,681857,"Olson, Reese",92,-0.00377,14.1,1.2,0.8,3.9,2.9,5.5,0.5,11.5,1711,Reese Olson
650,2023,681867,"Criswell, Cooper",112,0.0081,16.7,0.6,0.6,2.8,4.3,4.6,1.2,12.2,554,Cooper Criswell
651,2023,681869,"Dubin, Shawn",104,0.00331,20.4,1.3,1.0,4.0,4.0,5.3,0.5,15.4,172,Shawn Dubin
652,2023,681882,"Selby, Colin",109,0.00633,19.2,0.8,0.7,4.9,3.5,8.3,1.1,13.9,437,Colin Selby
653,2023,681892,"Funderburk, Kody",94,-0.00278,20.2,1.4,0.9,5.3,4.3,7.7,1.0,10.9,192,Kody Funderburk
654,2023,681911,"Vesia, Alex",109,0.00622,20.7,1.4,1.1,3.0,5.3,2.9,0.5,16.4,885,Alex Vesia
655,2023,681982,"Anderson, Grant",104,0.00299,13.7,0.3,0.2,2.4,2.0,5.1,0.8,8.7,598,Grant Anderson
656,2023,682010,"Ramsey, Lane",86,-0.0075,18.4,2.0,1.7,5.0,5.3,5.7,0.9,12.1,340,Lane Ramsey
657,2023,682051,"Hill, Garrett",92,-0.0036,16.7,1.4,1.4,3.4,4.3,3.9,0.7,11.6,309,Garrett Hill
658,2023,682052,"Lopez, Jacob",94,-0.00293,16.2,1.2,0.7,3.7,5.4,4.9,0.5,7.3,193,Jacob Lopez
659,2023,682120,"Herrin, Tim",100,0.00106,21.2,1.3,1.2,5.3,4.2,7.1,0.6,14.6,509,Tim Herrin
660,2023,682171,"Murfee, Penn",110,0.00658,14.4,0.3,0.5,2.4,4.2,2.3,0.9,11.0,218,Penn Murfee
661,2023,682175,"Jacques, Joe",92,-0.00389,15.2,0.6,0.9,4.3,3.2,7.8,0.8,5.3,436,Joe Jacques
662,2023,682227,"Williamson, Brandon",86,-0.00738,15.4,1.5,1.2,4.5,4.1,5.4,0.5,10.3,1938,Brandon Williamson
663,2023,682243,"Miller, Bryce",103,0.00245,21.7,1.5,1.3,4.0,5.8,4.3,0.6,14.4,2094,Bryce Miller
664,2023,682842,"Uribe, Abner",127,0.01647,18.0,0.2,0.2,3.0,1.5,10.1,0.7,15.5,552,Abner Uribe
665,2023,682847,"Ortiz, Luis L.",99,0.00041,20.2,1.4,1.1,5.3,3.4,9.8,1.1,13.0,1460,Luis L. Ortiz
666,2023,682967,"Sweet, Devin",98,-0.00062,18.0,1.5,1.2,3.3,5.0,3.5,0.6,12.9,166,Devin Sweet
667,2023,682990,"Priester, Quinn",99,0.00051,17.1,1.0,0.9,5.4,2.8,9.3,0.8,12.8,866,Quinn Priester
668,2023,683155,"Estes, Joey",89,-0.00541,21.0,2.1,1.7,4.6,6.8,4.8,0.8,11.7,165,Joey Estes
669,2023,683175,"Phillips, Connor",101,0.00131,20.3,1.1,1.2,3.6,4.6,3.6,0.6,12.6,381,Connor Phillips
670,2023,683232,"Mears, Nick",106,0.00409,20.9,1.1,0.8,4.4,3.8,5.8,0.3,15.2,362,Nick Mears
671,2023,683769,"Gaddis, Hunter",99,0.00049,17.8,1.4,1.3,4.0,5.4,4.4,0.8,13.3,685,Hunter Gaddis
672,2023,685314,"Saalfrank, Andrew",101,0.0013,13.4,0.7,0.9,4.4,1.5,9.7,0.8,12.3,265,Andrew Saalfrank
673,2023,685410,"Battenfield, Peyton",93,-0.00328,13.0,1.2,1.0,3.2,4.1,3.9,0.4,10.4,551,Peyton Battenfield
674,2023,686218,"Sheehan, Emmet",104,0.00333,20.3,1.3,1.0,3.8,5.1,4.4,0.9,14.1,1102,Emmet Sheehan
675,2023,686294,"Willingham, Amos",97,-0.00082,19.9,1.6,1.3,4.2,4.8,4.3,0.6,14.9,461,Amos Willingham
676,2023,686539,"Cronin, Declan",98,-0.00011,17.6,0.9,0.7,5.3,3.4,8.5,0.8,11.0,193,Declan Cronin
677,2023,686610,"Waldichuk, Ken",97,-0.00094,19.2,1.4,1.2,3.9,5.9,3.7,0.8,11.3,2553,Ken Waldichuk
678,2023,686613,"Brown, Hunter",99,0.00038,20.2,1.4,1.3,5.0,4.0,7.2,0.5,15.1,2830,Hunter Brown
679,2023,686651,"Stoudt, Levi",101,0.00162,19.1,1.4,1.0,3.6,5.7,3.5,0.5,13.1,224,Levi Stoudt
680,2023,686654,"Adcock, Ty",99,0.00026,21.9,1.6,1.4,5.1,4.8,5.6,0.6,16.5,207,Ty Adcock
681,2023,686730,"Spiers, Carson",101,0.00119,20.4,1.3,1.4,4.5,5.9,5.4,1.9,11.1,291,Carson Spiers
682,2023,686747,"La Sorsa, Joe",101,0.00126,16.2,0.9,0.7,4.7,5.5,6.2,2.6,8.4,540,Joe La Sorsa
683,2023,686752,"Pepiot, Ryan",105,0.00364,20.2,1.6,1.1,3.6,4.5,4.8,0.5,17.0,654,Ryan Pepiot
684,2023,686753,"Jameson, Drey",95,-0.00199,20.2,1.3,0.9,5.3,3.8,7.5,0.5,12.1,674,Drey Jameson
685,2023,686826,"Jarvis, Bryce",83,-0.00926,18.7,1.9,1.2,5.4,4.9,6.0,0.6,10.9,370,Bryce Jarvis
686,2023,686839,"White, Brendan",100,0.00088,19.6,1.2,0.9,4.9,5.2,5.7,0.8,12.6,652,Brendan White
687,2023,686973,"Varland, Louie",103,0.00235,22.5,1.7,1.3,4.7,5.4,5.8,0.6,16.1,1110,Louie Varland
688,2023,687145,"Justice, Evan",94,-0.00299,18.8,1.4,1.1,4.2,4.6,4.7,0.5,11.5,169,Evan Justice
689,2023,687330,"Kelly, Kevin",100,0.00111,10.6,0.1,0.0,1.6,1.9,3.3,1.1,5.3,1066,Kevin Kelly
690,2023,687396,"Headrick, Brent",79,-0.01146,16.2,2.1,1.5,4.0,5.5,3.9,1.0,8.6,494,Brent Headrick
691,2023,687798,"Robertson, Nick",105,0.00391,18.5,1.2,0.8,3.9,3.8,5.5,0.5,15.1,392,Nick Robertson
692,2023,687830,"Gipson-Long, Sawyer",108,0.00571,16.5,0.8,0.9,3.6,3.2,7.0,0.5,14.3,336,Sawyer Gipson-Long
693,2023,687888,"Walter, Brandon",86,-0.00713,19.7,1.8,1.2,6.0,5.2,6.9,1.0,11.4,365,Brandon Walter
694,2023,687922,"Lucas, Easton",93,-0.00337,19.7,1.6,1.5,4.7,5.3,5.5,1.0,12.2,148,Easton Lucas
695,2023,688427,"Ingram, Kolton",88,-0.00627,19.7,2.1,1.4,4.9,6.1,6.2,0.8,11.2,100,Kolton Ingram
696,2023,689147,"Kerkering, Orion",118,0.01127,20.5,0.7,0.8,3.6,3.9,5.5,0.9,16.5,163,Orion Kerkering
697,2023,689225,"Brieske, Beau",99,0.00043,21.7,1.4,1.5,5.4,4.3,8.0,0.8,13.9,624,Beau Brieske
698,2023,689266,"Dodd, Dylan",74,-0.01464,18.7,2.8,2.0,4.7,6.2,3.9,1.0,11.2,568,Dylan Dodd
699,2023,690829,"Joyce, Ben",107,0.00492,17.6,0.2,0.2,2.4,1.5,4.4,0.1,10.4,202,Ben Joyce
700,2023,690986,"Harrison, Kyle",94,-0.00256,19.6,1.5,1.0,3.4,4.6,3.8,0.8,10.6,588,Kyle Harrison
701,2023,691587,"Pérez, Eury",104,0.00335,19.4,1.3,1.1,3.9,4.3,4.7,0.6,15.6,1534,Eury Pérez
702,2023,693312,"Nicolas, Kyle",107,0.00482,21.5,1.4,1.0,4.2,4.5,5.0,0.4,17.5,111,Kyle Nicolas
703,2023,693433,"Woo, Bryan",109,0.00626,19.6,0.9,0.7,3.3,3.7,5.6,1.4,12.9,1448,Bryan Woo
704,2023,693821,"Elder, Bryce",97,-0.00083,12.3,1.0,0.8,3.8,2.5,6.0,0.5,13.4,2899,Bryce Elder
705,2023,694037,"Palencia, Daniel",117,0.01071,18.3,0.6,0.4,2.5,3.0,3.4,0.2,16.8,494,Daniel Palencia
706,2023,694297,"Pfaadt, Brandon",102,0.00215,20.7,1.5,1.2,4.6,5.4,5.9,0.9,13.9,1940,Brandon Pfaadt
707,2023,694363,"Shuster, Jared",81,-0.01023,14.1,1.8,1.6,3.9,3.9,4.9,1.1,10.1,864,Jared Shuster
708,2023,694813,"Stone, Gavin",90,-0.00515,21.7,2.0,1.4,5.7,5.4,6.9,0.9,13.1,547,Gavin Stone
709,2023,695243,"Miller, Mason",108,0.00527,18.6,0.8,0.6,3.1,3.1,4.0,0.4,14.2,609,Mason Miller
710,2023,696136,"Wicks, Jordan",84,-0.00869,18.2,2.0,1.7,6.0,5.5,7.0,1.1,12.1,583,Jordan Wicks
711,2023,696147,"Bachman, Sam",101,0.00122,17.6,1.2,0.7,3.9,4.2,6.5,0.7,11.7,316,Sam Bachman
712,2023,700363,"Smith-Shawver, AJ",83,-0.00923,17.1,1.8,1.7,4.1,4.5,4.2,0.4,10.7,507,AJ Smith-Shawver
713,2023,701643,"Hartwig, Grant",104,0.00298,18.6,0.7,0.9,4.5,4.3,7.4,1.7,8.7,639,Grant Hartwig
714,2024,434378,"Verlander, Justin",94,-0.00263,14.8,1.2,0.9,3.0,3.8,3.3,0.3,11.3,1580,Justin Verlander
715,2024,445276,"Jansen, Kenley",115,0.00956,17.7,0.5,0.2,2.2,3.5,3.3,1.5,12.4,801,Kenley Jansen
716,2024,445926,"Chavez, Jesse",84,-0.00869,19.0,2.1,1.3,4.6,5.5,6.3,1.3,9.2,1071,Jesse Chavez
717,2024,450203,"Morton, Charlie",95,-0.00206,17.1,1.1,0.8,4.9,3.1,7.5,0.7,11.5,2789,Charlie Morton
718,2024,453286,"Scherzer, Max",104,0.00313,14.5,0.8,0.6,2.6,3.7,3.1,1.1,11.6,669,Max Scherzer
719,2024,455119,"Martin, Chris",94,-0.00285,20.4,1.4,0.9,4.4,3.5,6.4,1.6,10.0,657,Chris Martin
720,2024,456501,"Cueto, Johnny",68,-0.01759,17.9,2.3,1.8,6.2,5.6,6.2,1.0,7.6,167,Johnny Cueto
721,2024,458677,"Wilson, Justin",95,-0.00186,21.2,1.6,1.2,5.0,4.8,5.4,0.5,13.8,816,Justin Wilson
722,2024,458681,"Lynn, Lance",93,-0.00307,15.1,1.0,0.8,3.5,3.7,4.4,1.1,8.6,2039,Lance Lynn
723,2024,471911,"Carrasco, Carlos",94,-0.00247,16.8,1.4,1.2,5.0,3.2,8.8,0.6,13.2,1693,Carlos Carrasco
724,2024,472610,"García, Luis",100,0.00106,16.7,0.9,0.8,4.7,3.5,8.0,0.8,11.3,897,Luis García
725,2024,477132,"Kershaw, Clayton",91,-0.00456,16.3,1.5,1.1,4.6,5.1,4.9,1.0,11.0,504,Clayton Kershaw
726,2024,489119,"Miley, Wade",79,-0.01144,19.5,2.6,1.4,5.0,6.6,5.1,1.3,10.2,118,Wade Miley
727,2024,489446,"Yates, Kirby",101,0.00156,21.4,1.6,0.9,4.5,4.1,6.9,0.6,14.6,1026,Kirby Yates
728,2024,493603,"Ottavino, Adam",102,0.00226,15.0,0.8,0.7,3.7,4.3,5.2,0.8,10.7,997,Adam Ottavino
729,2024,500779,"Quintana, Jose",84,-0.00837,15.7,1.8,1.3,4.7,5.2,5.2,1.0,10.3,3017,Jose Quintana
730,2024,502043,"Gibson, Kyle",97,-0.00076,13.5,1.0,1.0,4.1,3.3,5.9,0.8,12.5,2764,Kyle Gibson
731,2024,502085,"Robertson, David",112,0.00794,18.0,0.5,0.3,2.9,3.6,3.4,0.6,13.3,1211,David Robertson
732,2024,502171,"Cobb, Alex",106,0.00446,18.3,0.7,0.6,5.6,1.8,12.7,0.3,13.1,348,Alex Cobb
733,2024,502179,"Espino, Paolo",99,0.00024,13.8,0.8,0.6,3.1,4.3,4.4,1.0,8.5,158,Paolo Espino
734,2024,502624,"Anderson, Chase",107,0.00473,16.7,1.1,1.2,4.2,6.0,5.3,0.8,13.4,1016,Chase Anderson
735,2024,506433,"Darvish, Yu",92,-0.0038,19.6,1.8,1.2,5.3,5.2,6.4,0.7,13.2,1419,Yu Darvish
736,2024,518397,"Alexander, Scott",97,-0.00087,16.5,1.0,1.1,5.5,2.2,12.5,0.8,10.9,566,Scott Alexander
737,2024,518489,"Brasier, Ryan",93,-0.00316,21.7,2.2,1.9,5.3,5.2,7.5,0.9,15.9,512,Ryan Brasier
738,2024,518585,"Cruz, Fernando",101,0.0013,17.0,1.4,1.2,4.0,4.4,4.4,0.5,15.6,1138,Fernando Cruz
739,2024,518617,"Diekman, Jake",98,-0.0006,12.3,0.6,0.2,2.2,2.3,2.9,0.5,9.3,593,Jake Diekman
740,2024,518876,"Kelly, Merrill",83,-0.00929,20.4,2.3,1.7,6.1,4.5,9.4,0.9,12.3,1142,Merrill Kelly
741,2024,518886,"Kimbrel, Craig",110,0.00688,13.3,0.5,0.2,1.8,2.5,2.5,0.3,13.5,963,Craig Kimbrel
742,2024,519008,"McFarland, T.J.",100,0.0006,16.2,0.5,0.8,4.3,3.1,7.1,0.3,8.8,836,T.J. McFarland
743,2024,519043,"Moore, Matt",96,-0.00161,17.1,1.5,1.4,3.8,4.6,4.2,1.0,13.1,854,Matt Moore
744,2024,519151,"Pressly, Ryan",102,0.00181,13.8,0.9,0.7,3.0,2.9,5.6,0.2,12.4,986,Ryan Pressly
745,2024,519242,"Sale, Chris",91,-0.00468,18.8,1.5,0.5,4.1,3.6,5.2,0.7,10.2,2813,Chris Sale
746,2024,519293,"Smith, Will",88,-0.00629,13.9,1.7,1.3,4.2,5.1,3.9,0.6,12.0,673,Will Smith
747,2024,519326,"Strickland, Hunter",106,0.00433,15.2,0.9,0.8,3.2,4.0,3.7,0.7,14.2,1157,Hunter Strickland
748,2024,523260,"Kelly, Joe",113,0.00828,18.5,0.5,0.4,3.4,2.3,7.0,1.0,13.0,552,Joe Kelly
749,2024,527048,"Pérez, Martín",81,-0.01017,15.4,1.9,1.2,4.4,4.4,5.7,1.1,8.9,2204,Martín Pérez
750,2024,528748,"Castellanos, Humberto",89,-0.00556,13.1,0.8,0.6,3.4,2.7,5.1,1.0,6.5,186,Humberto Castellanos
751,2024,541640,"Ramírez, Erasmo",85,-0.00824,18.6,1.8,1.3,5.1,5.3,6.3,1.1,8.7,302,Erasmo Ramírez
752,2024,542585,"Cisnero, José",99,0.00024,20.9,1.7,1.1,4.4,4.6,6.8,1.4,13.1,313,José Cisnero
753,2024,542881,"Anderson, Tyler",106,0.00437,14.8,1.0,0.8,2.8,5.9,2.7,0.9,12.2,2913,Tyler Anderson
754,2024,542888,"Armstrong, Shawn",93,-0.00317,22.8,1.9,1.3,5.6,5.8,7.7,1.1,11.9,1109,Shawn Armstrong
755,2024,543037,"Cole, Gerrit",111,0.00752,21.3,1.0,0.7,3.7,4.2,4.7,0.9,15.8,1986,Gerrit Cole
756,2024,543056,"Coulombe, Danny",93,-0.00351,6.6,0.2,0.2,1.1,1.4,2.1,0.2,5.4,477,Danny Coulombe
757,2024,543135,"Eovaldi, Nathan",101,0.00129,20.8,1.3,0.8,5.1,3.3,8.7,1.0,13.4,2621,Nathan Eovaldi
758,2024,543243,"Gray, Sonny",97,-0.00088,17.6,1.1,0.9,5.3,3.9,8.0,0.7,11.5,2483,Sonny Gray
759,2024,543294,"Hendricks, Kyle",74,-0.01434,12.8,1.8,1.3,4.7,4.4,5.1,0.7,7.5,2135,Kyle Hendricks
760,2024,543339,"Hudson, Daniel",108,0.00529,17.1,0.9,0.6,2.9,4.0,3.9,0.7,13.4,1093,Daniel Hudson
761,2024,543351,"Jackson, Jay",93,-0.0035,18.8,2.0,1.4,4.5,5.9,5.2,1.2,13.2,453,Jay Jackson
762,2024,543518,"McGough, Scott",93,-0.00342,21.0,1.9,1.5,4.5,6.5,4.8,0.6,12.2,577,Scott McGough
763,2024,543859,"Tonkin, Michael",96,-0.00148,12.0,0.6,0.4,2.6,2.4,3.7,0.4,9.0,1403,Michael Tonkin
764,2024,544150,"Suárez, Albert",94,-0.00271,20.3,1.8,1.6,4.9,5.4,6.0,0.8,13.5,2233,Albert Suárez
765,2024,547001,"Poteet, Cody",84,-0.00858,17.0,1.7,1.4,5.4,4.4,7.4,0.8,10.3,384,Cody Poteet
766,2024,547179,"Lorenzen, Michael",90,-0.005,20.1,1.7,1.4,5.6,5.4,7.2,1.0,11.3,2132,Michael Lorenzen
767,2024,547184,"Kelly, Michael",97,-0.00074,17.7,1.1,1.3,4.9,4.7,5.8,0.5,12.8,470,Michael Kelly
768,2024,547973,"Chapman, Aroldis",106,0.00409,13.4,0.2,0.2,1.8,1.2,2.6,0.1,11.5,1128,Aroldis Chapman
769,2024,548384,"Raley, Brooks",117,0.0108,17.7,0.4,0.8,3.3,4.4,3.9,1.0,15.2,119,Brooks Raley
770,2024,548389,"Stripling, Ross",91,-0.00443,14.2,1.5,1.1,3.7,4.4,4.5,0.6,11.4,1358,Ross Stripling
771,2024,552640,"Kittredge, Andrew",108,0.00563,20.7,1.2,1.0,6.3,4.3,10.3,1.2,16.1,1028,Andrew Kittredge
772,2024,554340,"García, Yimi",109,0.00621,17.7,0.6,0.6,3.0,3.5,4.0,0.8,13.1,619,Yimi García
773,2024,554430,"Wheeler, Zack",113,0.00852,20.4,0.8,0.8,3.6,3.6,5.7,1.2,15.0,3245,Zack Wheeler
774,2024,554431,"Matzek, Tyler",88,-0.00607,18.6,1.8,1.4,4.6,5.0,4.3,0.4,12.6,179,Tyler Matzek
775,2024,570257,"Rodríguez, Joely",82,-0.00965,13.1,1.3,1.0,4.3,3.1,6.4,0.6,7.5,249,Joely Rodríguez
776,2024,570632,"Ureña, José",85,-0.00772,13.7,1.1,0.7,3.8,2.9,5.8,0.8,6.6,1758,José Ureña
777,2024,571510,"Boyd, Matthew",85,-0.00805,18.7,2.0,1.5,5.3,6.5,5.5,1.1,10.2,849,Matthew Boyd
778,2024,571539,"Carasiti, Matt",89,-0.00528,17.3,1.5,1.2,5.4,3.7,9.4,0.6,10.1,170,Matt Carasiti
779,2024,571578,"Corbin, Patrick",81,-0.01032,14.3,2.0,1.4,4.1,4.3,4.3,0.7,11.4,2888,Patrick Corbin
780,2024,571656,"Farmer, Buck",103,0.00281,17.6,1.2,0.9,3.7,4.2,5.8,1.3,12.9,1167,Buck Farmer
781,2024,571670,"Floro, Dylan",82,-0.00971,8.9,1.0,0.8,3.0,2.4,4.1,0.5,6.8,1018,Dylan Floro
782,2024,571760,"Heaney, Andrew",97,-0.00078,19.0,1.4,1.1,3.4,5.9,3.1,0.7,11.2,2730,Andrew Heaney
783,2024,571882,"Law, Derek",98,-0.00027,15.7,1.3,1.1,4.7,3.5,7.2,0.4,14.4,1368,Derek Law
784,2024,571927,"Matz, Steven",102,0.00193,20.2,1.5,1.2,4.7,5.2,6.7,0.9,13.7,754,Steven Matz
785,2024,571945,"Mikolas, Miles",89,-0.0056,13.3,1.2,1.0,4.3,3.3,5.6,0.6,10.5,2703,Miles Mikolas
786,2024,571946,"Miller, Shelby",100,0.00089,20.7,1.6,1.2,3.7,4.9,4.3,0.5,14.6,850,Shelby Miller
787,2024,571948,"Milner, Hoby",97,-0.00082,14.1,0.5,0.6,2.5,3.0,3.8,0.4,6.8,1043,Hoby Milner
788,2024,572020,"Paxton, James",79,-0.01126,19.5,2.5,1.8,4.8,5.8,4.9,0.6,11.9,1708,James Paxton
789,2024,572143,"Smith, Burch",107,0.00475,21.2,1.3,1.1,4.1,5.1,4.6,0.6,15.5,896,Burch Smith
790,2024,572955,"Johnson, Pierce",104,0.00292,17.3,1.3,0.8,4.6,3.7,5.5,0.5,17.4,929,Pierce Johnson
791,2024,572971,"Keuchel, Dallas",87,-0.00674,13.2,1.2,1.1,4.6,2.5,8.7,1.0,8.6,308,Dallas Keuchel
792,2024,573009,"Mantiply, Joe",96,-0.00176,15.8,0.8,1.1,4.6,2.4,8.1,1.1,10.3,867,Joe Mantiply
793,2024,573124,"Rogers, Taylor",88,-0.00633,17.9,1.3,1.2,4.8,5.8,5.4,0.8,7.2,1082,Taylor Rogers
794,2024,573186,"Stroman, Marcus",80,-0.01061,15.0,1.6,1.1,5.4,4.1,7.3,0.8,8.4,2657,Marcus Stroman
795,2024,573204,"Thielbar, Caleb",97,-0.00077,14.0,1.1,0.9,2.7,4.8,2.7,0.4,10.2,887,Caleb Thielbar
796,2024,579328,"Kikuchi, Yusei",103,0.0024,20.9,1.7,1.0,3.9,5.1,4.3,0.7,15.9,2923,Yusei Kikuchi
797,2024,592094,"Adam, Jason",112,0.0077,18.3,1.1,0.8,3.6,4.1,5.1,0.9,16.7,1192,Jason Adam
798,2024,592155,"Booser, Cam",109,0.00625,20.4,1.2,0.8,3.7,4.9,4.0,0.9,15.3,695,Cam Booser
